cID,dID,sID,headID,startTime,endTime,ip_len
0532,0532A,05A,05323774360A,377.436,377.703,NA
0532,0532A,05A,05323844430A,384.443,385.51,NA
0532,0532A,05A,05324056300A,405.63,407.332,NA
0532,0532A,05A,05324077990A,407.799,408.132,NA
0532,0532A,05A,05324148390A,414.839,415.106,NA
0532,0532A,05A,05324269840A,426.984,428.486,NA
0532,0532A,05A,05324313220A,431.322,431.589,NA
0532,0532A,05A,05324372610A,437.261,437.495,NA
0532,0532A,05A,05324462700A,446.27,446.704,NA
0532,0532A,05A,05324472710A,447.271,447.538,NA
0532,0532A,05A,05324499400A,449.94,450.507,NA
0532,0532A,05A,05324538770A,453.877,454.578,NA
0532,0532A,05A,05324621190A,462.119,462.452,NA
0532,0532A,05A,05324678580A,467.858,468.158,NA
0532,0532A,05A,05324707940A,470.794,470.961,NA
0532,0532A,05A,05324729290A,472.929,473.263,NA
0532,0532A,05A,05324827720A,482.772,483.006,NA
0532,0532A,05A,05324855080A,485.508,485.675,NA
0532,0532A,05A,05324903460A,490.346,490.546,NA
0532,0532A,05A,05324934490A,493.449,493.65,NA
0532,0532A,05A,05324961190A,496.119,496.586,NA
0532,0532A,05A,05324972530A,497.253,497.553,NA
0532,0532A,05A,05324984540A,498.454,498.654,NA
0532,0532A,05A,05325069290A,506.929,507.196,NA
0532,0532A,05A,05325219100A,521.91,522.177,NA
0532,0532A,05A,05325240460A,524.046,524.38,NA
0532,0532A,05A,05325246800A,524.68,525.314,NA
0532,0532A,05A,05325259480A,525.948,526.015,NA
0532,0532A,05A,05325275830A,527.583,528.317,NA
0532,0532A,05A,05325336890A,533.689,533.856,NA
0532,0532A,05A,05325352570A,535.257,535.591,NA
0532,0532A,05A,05325361580A,536.158,536.358,NA
0532,0532A,05A,05325430980A,543.098,543.265,NA
0532,0532A,05A,05325448330A,544.833,545.033,NA
0532,0532A,05A,05325471020A,547.102,547.602,NA
0532,0532A,05A,05325529080A,552.908,553.074,NA
0532,0532A,05A,05325535750A,553.575,553.708,NA
0532,0532A,05A,05325539420A,553.942,554.376,NA
0532,0532A,05A,05325553430A,555.343,555.477,NA
0532,0532A,05A,05325576120A,557.612,558.179,NA
0532,0532B,05B,05320005330B,0.533,0.667,NA
0532,0532B,05B,05320106770B,10.677,11.077,NA
0532,0532B,05B,05320219880B,21.988,22.088,NA
0532,0532B,05B,05320238900B,23.89,24.023,NA
0532,0532B,05B,05320243230B,24.323,25.892,NA
0532,0532B,05B,05320295950B,29.595,30.029,NA
0532,0532B,05B,05320318310B,31.831,32.064,NA
0532,0532B,05B,05320355680B,35.568,36.068,NA
0532,0532B,05B,05320402390B,40.239,40.473,NA
0532,0532B,05B,05320410730B,41.073,41.24,NA
0532,0532B,05B,05320430080B,43.008,43.609,NA
0532,0532B,05B,05320456780B,45.678,45.778,NA
0532,0532B,05B,05320518170B,51.817,52.151,NA
0532,0532B,05B,05320525180B,52.518,52.684,NA
0532,0532B,05B,05320538190B,53.819,54.286,NA
0532,0532B,05B,05320586240B,58.624,59.024,NA
0532,0532B,05B,05320616930B,61.693,63.862,NA
0532,0532B,05B,05320694680B,69.468,70.635,NA
0532,0532B,05B,05320811790B,81.179,81.68,NA
0532,0532B,05B,05320844490B,84.449,84.649,NA
0532,0532B,05B,05320919900B,91.99,92.023,NA
0532,0532B,05B,05320962600B,96.26,96.494,NA
0532,0532B,05B,05320969610B,96.961,97.161,NA
0532,0532B,05B,05320982960B,98.296,98.563,NA
0532,0532B,05B,05321249890B,124.989,125.656,NA
0532,0532B,05B,05321336970B,133.697,133.764,NA
0532,0532B,05B,05321502130B,150.213,150.347,NA
0532,0532B,05B,05321517480B,151.748,152.048,NA
0532,0532B,05B,05321727690B,172.769,173.403,NA
0532,0532B,05B,05321747370B,174.737,175.305,NA
0532,0532B,05B,05321817440B,181.744,181.944,NA
0532,0532B,05B,05321943230B,194.323,194.523,NA
0532,0532B,05B,05322073030B,207.303,207.569,NA
0532,0532B,05B,05322192810B,219.281,219.348,NA
0532,0532B,05B,05322244530B,224.453,224.586,NA
0532,0532B,05B,05322399680B,239.968,240.068,NA
0532,0532B,05B,05322483430B,248.343,248.576,NA
0532,0532B,05B,05322492100B,249.21,249.41,NA
0532,0532B,05B,05322516790B,251.679,252.313,NA
0532,0532B,05B,05322533480B,253.348,254.082,NA
0532,0532B,05B,05322655600B,265.56,265.693,NA
0532,0532B,05B,05322676620B,267.662,267.862,NA
0532,0532B,05B,05322708980B,270.898,270.931,NA
0532,0532B,05B,05322725000B,272.5,272.8,NA
0532,0532B,05B,05322747350B,274.735,274.935,NA
0532,0532B,05B,05322787060B,278.706,278.939,NA
0532,0532B,05B,05322928530B,292.853,293.086,NA
0532,0532B,05B,05322971570B,297.157,297.624,NA
0532,0532B,05B,05323030960B,303.096,303.43,NA
0532,0532B,05B,05323068670B,306.867,307.634,NA
0532,0532B,05B,05323098030B,309.803,310.003,NA
0532,0532B,05B,05323108710B,310.871,311.338,NA
0532,0532B,05B,05323304230B,330.423,330.523,NA
0532,0532B,05B,05323312910B,331.291,331.691,NA
0532,0532B,05B,05323334590B,333.459,333.693,NA
0532,0532B,05B,05323436360B,343.636,343.736,NA
0532,0532B,05B,05323441700B,344.17,344.37,NA
0532,0532B,05B,05323511770B,351.177,351.377,NA
0532,0532B,05B,05323569160B,356.916,357.349,NA
0532,0532B,05B,05323726980B,372.698,373.265,NA
0532,0532B,05B,05323840090B,384.009,384.943,NA
0532,0532B,05B,05323908160B,390.816,391.082,NA
0532,0532B,05B,05323912830B,391.283,391.783,NA
0532,0532B,05B,05323937520B,393.752,393.952,NA
0532,0532B,05B,05324060970B,406.097,407.065,NA
0532,0532B,05B,05324144390B,414.439,414.605,NA
0532,0532B,05B,05324159400B,415.94,416.074,NA
0532,0532B,05B,05324174750B,417.475,417.575,NA
0532,0532B,05B,05324214460B,421.446,421.913,NA
0532,0532B,05B,05324245490B,424.549,424.815,NA
0532,0532B,05B,05324300870B,430.087,430.221,NA
0532,0532B,05B,05324313890B,431.389,431.622,NA
0532,0532B,05B,05324413320B,441.332,441.498,NA
0532,0532B,05B,05324474040B,447.404,447.604,NA
0532,0532B,05B,05324500070B,450.007,450.174,NA
0532,0532B,05B,05324602840B,460.284,460.517,NA
0532,0532B,05B,05324635200B,463.52,464.021,NA
0532,0532B,05B,05324761660B,476.166,476.333,NA
0532,0532B,05B,05324845070B,484.507,484.674,NA
0532,0532B,05B,05324926150B,492.615,493.683,NA
0532,0532B,05B,05324969530B,496.953,497.22,NA
0532,0532B,05B,05324975530B,497.553,497.72,NA
0532,0532B,05B,05325048940B,504.894,505.194,NA
0532,0532B,05B,05325118670B,511.867,512.034,NA
0532,0532B,05B,05325231450B,523.145,523.345,NA
0532,0532B,05B,05325351570B,535.157,535.791,NA
0532,0532B,05B,05325361910B,536.191,536.391,NA
0532,0532B,05B,05325448000B,544.8,545,NA
0532,0532B,05B,05325466350B,546.635,547.169,NA
0532,0532B,05B,05325481360B,548.136,548.27,NA
0532,0532B,05B,05325496710B,549.671,550.105,NA
0532,0532B,05B,05325508390B,550.839,551.406,NA
0532,0532B,05B,05325524400B,552.44,552.641,NA
0532,0532C,05C,05320017010C,1.701,2.102,NA
0532,0532C,05C,05320035360C,3.536,3.903,NA
0532,0532C,05C,05320154480C,15.448,16.149,NA
0532,0532C,05C,05320214540C,21.454,21.854,NA
0532,0532C,05C,05320268930C,26.893,27.326,NA
0532,0532C,05C,05320293950C,29.395,29.562,NA
0532,0532C,05C,05320314970C,31.497,31.964,NA
0532,0532C,05C,05320372690C,37.269,37.87,NA
0532,0532C,05C,05320386710C,38.671,39.004,NA
0532,0532C,05C,05320414730C,41.473,41.774,NA
0532,0532C,05C,05320498820C,49.882,50.416,NA
0532,0532C,05C,05320547200C,54.72,54.853,NA
0532,0532C,05C,05320554200C,55.42,55.921,NA
0532,0532C,05C,05320618930C,61.893,63.261,NA
0532,0532C,05C,05320699350C,69.935,70.402,NA
0532,0532C,05C,05320770080C,77.008,78.877,NA
0532,0532C,05C,05320801450C,80.145,80.345,NA
0532,0532C,05C,05320809450C,80.945,81.579,NA
0532,0532C,05C,05320864840C,86.484,87.051,NA
0532,0532C,05C,05320906220C,90.622,90.855,NA
0532,0532C,05C,05320960600C,96.06,96.327,NA
0532,0532C,05C,05321216520C,121.652,122.019,NA
0532,0532C,05C,05321310950C,131.095,131.428,NA
0532,0532C,05C,05321357990C,135.799,136.567,NA
0532,0532C,05C,05321428060C,142.806,142.973,NA
0532,0532C,05C,05321511480C,151.148,151.381,NA
0532,0532C,05C,05321548850C,154.885,155.051,NA
0532,0532C,05C,05321576870C,157.687,157.921,NA
0532,0532C,05C,05321635600C,163.56,163.827,NA
0532,0532C,05C,05321647270C,164.727,166.429,NA
0532,0532C,05C,05321733030C,173.303,173.636,NA
0532,0532C,05C,05321877500C,187.75,187.984,NA
0532,0532C,05C,05321938230C,193.823,194.19,NA
0532,0532C,05C,05322119740C,211.974,212.374,NA
0532,0532C,05C,05322129410C,212.941,213.342,NA
0532,0532C,05C,05322149430C,214.943,215.477,NA
0532,0532C,05C,05322185470C,218.547,219.147,NA
0532,0532C,05C,05322195810C,219.581,220.215,NA
0532,0532C,05C,05322205820C,220.582,220.916,NA
0532,0532C,05C,05322227180C,222.718,222.884,NA
0532,0532C,05C,05322231850C,223.185,223.819,NA
0532,0532C,05C,05322308920C,230.892,231.293,NA
0532,0532C,05C,05322364640C,236.464,236.898,NA
0532,0532C,05C,05322370320C,237.032,237.399,NA
0532,0532C,05C,05322394340C,239.434,239.801,NA
0532,0532C,05C,05322451060C,245.106,245.373,NA
0532,0532C,05C,05322480090C,248.009,249.344,NA
0532,0532C,05C,05322501110C,250.111,250.345,NA
0532,0532C,05C,05322526140C,252.614,252.78,NA
0532,0532C,05C,05322531140C,253.114,253.448,NA
0532,0532C,05C,05322674280C,267.428,267.595,NA
0532,0532C,05C,05322706310C,270.631,270.831,NA
0532,0532C,05C,05322743350C,274.335,274.468,NA
0532,0532C,05C,05322968900C,296.89,297.257,NA
0532,0532C,05C,05323175100C,317.51,317.744,NA
0532,0532C,05C,05323190790C,319.079,320.313,NA
0532,0532C,05C,05323253850C,325.385,326.219,NA
0532,0532C,05C,05323302900C,330.29,330.623,NA
0532,0532C,05C,05323374300C,337.43,337.797,NA
0532,0532C,05C,05323395650C,339.565,339.966,NA
0532,0532C,05C,05323512770C,351.277,351.577,NA
0532,0532C,05C,05323563480C,356.348,357.416,NA
0532,0532C,05C,05323695950C,369.595,370.229,NA
0532,0532C,05C,05323740320C,374.032,374.6,NA
0532,0532C,05C,05324060970C,406.097,406.631,NA
0532,0532C,05C,05324186760C,418.676,419.01,NA
0532,0532C,05C,05324364940C,436.494,437.161,NA
0532,0532C,05C,05324470370C,447.037,447.438,NA
0532,0532C,05C,05324534770C,453.477,454.211,NA
0532,0532C,05C,05324755990C,475.599,475.966,NA
0532,0532C,05C,05324898120C,489.812,490.213,NA
0532,0532C,05C,05324936500C,493.65,494.083,NA
0532,0532C,05C,05324955510C,495.551,496.285,NA
0532,0532C,05C,05324973530C,497.353,497.587,NA
0532,0532C,05C,05324979540C,497.954,498.488,NA
0532,0532C,05C,05325114670C,511.467,511.667,NA
0532,0532C,05C,05325151710C,515.171,515.404,NA
0532,0532C,05C,05325159050C,515.905,516.839,NA
0532,0532C,05C,05325395950C,539.595,540.028,NA
0532,0532C,05C,05325420970C,542.097,542.597,NA
0532,0532C,05C,05325429310C,542.931,543.131,NA
0532,0532C,05C,05325481360C,548.136,548.703,NA
0532,0532C,05C,05325502720C,550.272,550.472,NA
0532,0532C,05C,05325514060C,551.406,551.706,NA
0532,0532C,05C,05325527070C,552.707,553.241,NA
0532,0532C,05C,05325537080C,553.708,553.942,NA
0532,0532C,05C,05325553100C,555.31,555.91,NA
0532,0532C,05C,05325573450C,557.345,557.812,NA
0632,0632A,06A,06320150140A,15.014,15.848,NA
0632,0632A,06A,06320194850A,19.485,20.486,NA
0632,0632A,06A,06320220880A,22.088,22.388,NA
0632,0632A,06A,06320236230A,23.623,23.956,NA
0632,0632A,06A,06320257580A,25.758,26.025,NA
0632,0632A,06A,06320270590A,27.059,27.393,NA
0632,0632A,06A,06320286610A,28.661,29.262,NA
0632,0632A,06A,06320309300A,30.93,31.731,NA
0632,0632A,06A,06320351670A,35.167,35.434,NA
0632,0632A,06A,06320418410A,41.841,43.175,NA
0632,0632A,06A,06320465120A,46.512,46.745,NA
0632,0632A,06A,06320472120A,47.212,47.513,NA
0632,0632A,06A,06320495810A,49.581,49.948,NA
0632,0632A,06A,06320516170A,51.617,51.984,NA
0632,0632A,06A,06320526180A,52.618,53.385,NA
0632,0632A,06A,06320548200A,54.82,55.22,NA
0632,0632A,06A,06320657970A,65.797,66.198,NA
0632,0632A,06A,06320692340A,69.234,69.668,NA
0632,0632A,06A,06320839820A,83.982,84.315,NA
0632,0632A,06A,06320937910A,93.791,94.459,NA
0632,0632A,06A,06321189490A,118.949,119.116,NA
0632,0632A,06A,06321228870A,122.887,124.221,NA
0632,0632A,06A,06321306270A,130.627,131.361,NA
0632,0632A,06A,06321420720A,142.072,142.739,NA
0632,0632A,06A,06321445080A,144.508,145.208,NA
0632,0632A,06A,06321954910A,195.491,195.691,NA
0632,0632A,06A,06322067020A,206.702,206.935,NA
0632,0632A,06A,06322122740A,212.274,212.841,NA
0632,0632A,06A,06322133750A,213.375,213.942,NA
0632,0632A,06A,06322194480A,219.448,219.514,NA
0632,0632A,06A,06322241860A,224.186,224.653,NA
0632,0632A,06A,06322261210A,226.121,226.221,NA
0632,0632A,06A,06322516790A,251.679,252.68,NA
0632,0632A,06A,06322645920A,264.592,265.226,NA
0632,0632A,06A,06322757360A,275.736,276.103,NA
0632,0632A,06A,06322918850A,291.885,292.119,NA
0632,0632A,06A,06323030960A,303.096,303.296,NA
0632,0632A,06A,06323041970A,304.197,304.731,NA
0632,0632A,06A,06323253850A,325.385,325.685,NA
0632,0632A,06A,06323396650A,339.665,340.199,NA
0632,0632A,06A,06323644230A,364.423,365.19,NA
0632,0632A,06A,06323709290A,370.929,371.33,NA
0632,0632A,06A,06323823410A,382.341,382.674,NA
0632,0632A,06A,06323838750A,383.875,384.776,NA
0632,0632A,06A,06323854440A,385.444,386.011,NA
0632,0632A,06A,06323879460A,387.946,388.447,NA
0632,0632A,06A,06323906490A,390.649,391.516,NA
0632,0632A,06A,06323935180A,393.518,393.852,NA
0632,0632A,06A,06323943190A,394.319,394.686,NA
0632,0632A,06A,06323968210A,396.821,397.055,NA
0632,0632A,06A,06323990900A,399.09,399.724,NA
0632,0632A,06A,06324062310A,406.231,407.332,NA
0632,0632A,06A,06324079660A,407.966,408.399,NA
0632,0632A,06A,06324358260A,435.826,436.76,NA
0632,0632A,06A,06324381620A,438.162,438.863,NA
0632,0632A,06A,06324398640A,439.864,440.831,NA
0632,0632A,06A,06324678910A,467.891,468.058,NA
0632,0632A,06A,06324694260A,469.426,469.559,NA
0632,0632A,06A,06324862420A,486.242,486.409,NA
0632,0632A,06A,06325237460A,523.746,524.48,NA
0632,0632A,06A,06325262480A,526.248,527.182,NA
0632,0632A,06A,06325290170A,529.017,529.351,NA
0632,0632A,06A,06325371590A,537.159,538.126,NA
0632,0632A,06A,06325399620A,539.962,542.23,NA
0632,0632A,06A,06325452330A,545.233,546.334,NA
0632,0632A,06A,06325614830A,561.483,563.017,NA
0632,0632B,06B,06320145800B,14.58,15.315,NA
0632,0632B,06B,06320196850B,19.685,19.986,NA
0632,0632B,06B,06320219210B,21.921,22.221,NA
0632,0632B,06B,06320270930B,27.093,27.326,NA
0632,0632B,06B,06320310970B,31.097,31.53,NA
0632,0632B,06B,06320548870B,54.887,55.22,NA
0632,0632B,06B,06320653640B,65.364,65.731,NA
0632,0632B,06B,06320746730B,74.673,75.006,NA
0632,0632B,06B,06320765080B,76.508,77.008,NA
0632,0632B,06B,06320781090B,78.109,78.543,NA
0632,0632B,06B,06320787430B,78.743,78.944,NA
0632,0632B,06B,06320805450B,80.545,81.079,NA
0632,0632B,06B,06320838480B,83.848,84.382,NA
0632,0632B,06B,06320903550B,90.355,91.222,NA
0632,0632B,06B,06320929570B,92.957,93.424,NA
0632,0632B,06B,06320939250B,93.925,94.259,NA
0632,0632B,06B,06320952930B,95.293,96.227,NA
0632,0632B,06B,06321001640B,100.164,100.965,NA
0632,0632B,06B,06321014660B,101.466,102.166,NA
0632,0632B,06B,06321049020B,104.902,105.269,NA
0632,0632B,06B,06321068040B,106.804,107.338,NA
0632,0632B,06B,06321092060B,109.206,110.441,NA
0632,0632B,06B,06321106750B,110.675,110.841,NA
0632,0632B,06B,06321158800B,115.88,116.247,NA
0632,0632B,06B,06321204510B,120.451,121.018,NA
0632,0632B,06B,06321230200B,123.02,123.754,NA
0632,0632B,06B,06321304940B,130.494,131.128,NA
0632,0632B,06B,06321415710B,141.571,142.139,NA
0632,0632B,06B,06321441070B,144.107,144.408,NA
0632,0632B,06B,06321447410B,144.741,145.075,NA
0632,0632B,06B,06321482780B,148.278,148.845,NA
0632,0632B,06B,06321563860B,156.386,156.953,NA
0632,0632B,06B,06321606900B,160.69,161.124,NA
0632,0632B,06B,06321683980B,168.398,168.531,NA
0632,0632B,06B,06321729360B,172.936,173.303,NA
0632,0632B,06B,06321757380B,175.738,176.339,NA
0632,0632B,06B,06321819110B,181.911,183.179,NA
0632,0632B,06B,06321857810B,185.781,186.449,NA
0632,0632B,06B,06321884170B,188.417,189.619,NA
0632,0632B,06B,06322019640B,201.964,202.565,NA
0632,0632B,06B,06322033650B,203.365,204.266,NA
0632,0632B,06B,06322071360B,207.136,207.636,NA
0632,0632B,06B,06322126410B,212.641,214.309,NA
0632,0632B,06B,06322177790B,217.779,218.08,NA
0632,0632B,06B,06322231510B,223.151,224.353,NA
0632,0632B,06B,06322259870B,225.987,226.288,NA
0632,0632B,06B,06322289570B,228.957,229.224,NA
0632,0632B,06B,06322330280B,233.028,233.428,NA
0632,0632B,06B,06322387670B,238.767,239.434,NA
0632,0632B,06B,06322398010B,239.801,240.902,NA
0632,0632B,06B,06322420700B,242.07,242.47,NA
0632,0632B,06B,06322509790B,250.979,251.145,NA
0632,0632B,06B,06322527140B,252.714,252.88,NA
0632,0632B,06B,06322584520B,258.452,259.253,NA
0632,0632B,06B,06322624230B,262.423,262.99,NA
0632,0632B,06B,06322642250B,264.225,265.126,NA
0632,0632B,06B,06322679290B,267.929,268.229,NA
0632,0632B,06B,06322760700B,276.07,276.337,NA
0632,0632B,06B,06322817750B,281.775,281.976,NA
0632,0632B,06B,06322842110B,284.211,284.745,NA
0632,0632B,06B,06323013610B,301.361,301.862,NA
0632,0632B,06B,06323036640B,303.664,304.664,NA
0632,0632B,06B,06323117710B,311.771,312.272,NA
0632,0632B,06B,06323218480B,321.848,322.082,NA
0632,0632B,06B,06323320580B,332.058,332.225,NA
0632,0632B,06B,06323336260B,333.626,333.76,NA
0632,0632B,06B,06323668250B,366.825,367.026,NA
0632,0632B,06B,06323706620B,370.662,371.43,NA
0632,0632B,06B,06323726640B,372.664,373.065,NA
0632,0632B,06B,06323756010B,375.601,375.834,NA
0632,0632B,06B,06323817070B,381.707,382.04,NA
0632,0632B,06B,06323836420B,383.642,384.209,NA
0632,0632B,06B,06323885130B,388.513,388.814,NA
0632,0632B,06B,06323911160B,391.116,391.283,NA
0632,0632B,06B,06323949860B,394.986,395.22,NA
0632,0632B,06B,06323962540B,396.254,396.721,NA
0632,0632B,06B,06323993910B,399.391,399.691,NA
0632,0632B,06B,06324057970B,405.797,406.231,NA
0632,0632B,06B,06324079990B,407.999,408.867,NA
0632,0632B,06B,06324131040B,413.104,413.972,NA
0632,0632B,06B,06324182090B,418.209,418.776,NA
0632,0632B,06B,06324260500B,426.05,426.284,NA
0632,0632B,06B,06324276850B,427.685,428.085,NA
0632,0632B,06B,06324316890B,431.689,431.856,NA
0632,0632B,06B,06324366600B,436.66,437.094,NA
0632,0632B,06B,06324378280B,437.828,438.162,NA
0632,0632B,06B,06324391960B,439.196,439.396,NA
0632,0632B,06B,06324401640B,440.164,441.131,NA
0632,0632B,06B,06324537440B,453.744,454.044,NA
0632,0632B,06B,06324558460B,455.846,456.38,NA
0632,0632B,06B,06324598830B,459.883,460.284,NA
0632,0632B,06B,06324616180B,461.618,462.019,NA
0632,0632B,06B,06324755320B,475.532,475.799,NA
0632,0632B,06B,06324780340B,478.034,479.336,NA
0632,0632B,06B,06324806700B,480.67,481.304,NA
0632,0632B,06B,06324856420B,485.642,486.109,NA
0632,0632B,06B,06324896460B,489.646,489.846,NA
0632,0632B,06B,06324926150B,492.615,493.816,NA
0632,0632B,06B,06325063950B,506.395,506.996,NA
0632,0632B,06B,06325175060B,517.506,518.14,NA
0632,0632B,06B,06325210760B,521.076,521.577,NA
0632,0632B,06B,06325226450B,522.645,522.911,NA
0632,0632B,06B,06325234790B,523.479,523.645,NA
0632,0632B,06B,06325240460B,524.046,524.346,NA
0632,0632B,06B,06325260810B,526.081,526.281,NA
0632,0632B,06B,06325285500B,528.55,529.051,NA
0632,0632B,06B,06325313200B,531.32,531.954,NA
0632,0632B,06B,06325323540B,532.354,532.788,NA
0632,0632B,06B,06325332550B,533.255,533.422,NA
0632,0632B,06B,06325338560B,533.856,534.122,NA
0632,0632B,06B,06325345230B,534.523,534.723,NA
0632,0632B,06B,06325398280B,539.828,540.495,NA
0632,0632B,06B,06325416630B,541.663,542.564,NA
0632,0632B,06B,06325442660B,544.266,544.599,NA
0632,0632B,06B,06325506050B,550.605,550.772,NA
0632,0632B,06B,06325512730B,551.273,551.373,NA
0632,0632B,06B,06325544090B,554.409,554.743,NA
0632,0632B,06B,06325574790B,557.479,558.88,NA
0632,0632B,06B,06325616160B,561.616,562.15,NA
0632,0632B,06B,06325625170B,562.517,563.017,NA
0632,0632C,06C,06320347000C,34.7,35.034,NA
0632,0632C,06C,06320463780C,46.378,46.512,NA
0632,0632C,06C,06320475790C,47.579,47.746,NA
0632,0632C,06C,06320513830C,51.383,51.55,NA
0632,0632C,06C,06320526840C,52.684,52.851,NA
0632,0632C,06C,06320548530C,54.853,54.953,NA
0632,0632C,06C,06320554540C,55.454,55.888,NA
0632,0632C,06C,06320680330C,68.033,68.266,NA
0632,0632C,06C,06320690340C,69.034,69.634,NA
0632,0632C,06C,06320795440C,79.544,79.744,NA
0632,0632C,06C,06320847830C,84.783,85.25,NA
0632,0632C,06C,06320937250C,93.725,93.992,NA
0632,0632C,06C,06321207840C,120.784,121.051,NA
0632,0632C,06C,06321262230C,126.223,126.423,NA
0632,0632C,06C,06321302600C,130.26,130.561,NA
0632,0632C,06C,06321445740C,144.574,144.975,NA
0632,0632C,06C,06321489120C,148.912,149.312,NA
0632,0632C,06C,06321561520C,156.152,156.353,NA
0632,0632C,06C,06321578870C,157.887,158.154,NA
0632,0632C,06C,06321605900C,160.59,160.724,NA
0632,0632C,06C,06321890510C,189.051,189.452,NA
0632,0632C,06C,06321932220C,193.222,193.389,NA
0632,0632C,06C,06322132750C,213.275,213.675,NA
0632,0632C,06C,06322173460C,217.346,217.546,NA
0632,0632C,06C,06322237520C,223.752,223.986,NA
0632,0632C,06C,06322259870C,225.987,226.188,NA
0632,0632C,06C,06322328610C,232.861,233.295,NA
0632,0632C,06C,06322435380C,243.538,243.872,NA
0632,0632C,06C,06322482760C,248.276,248.476,NA
0632,0632C,06C,06322621560C,262.156,262.256,NA
0632,0632C,06C,06322630900C,263.09,263.257,NA
0632,0632C,06C,06322787060C,278.706,279.039,NA
0632,0632C,06C,06322984920C,298.492,298.692,NA
0632,0632C,06C,06323011280C,301.128,301.295,NA
0632,0632C,06C,06323021950C,302.195,302.729,NA
0632,0632C,06C,06323405330C,340.533,340.833,NA
0632,0632C,06C,06323973890C,397.389,397.589,NA
0632,0632C,06C,06324011590C,401.159,401.292,NA
0632,0632C,06C,06324060640C,406.064,406.598,NA
0632,0632C,06C,06324409980C,440.998,441.832,NA
0632,0632C,06C,06324788680C,478.868,479.069,NA
0632,0632C,06C,06324929490C,492.949,493.483,NA
0632,0632C,06C,06324945500C,494.55,494.617,NA
0632,0632C,06C,06324957520C,495.752,495.952,NA
